StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Prolific ID,Consent_3,Age,Gender,Ethnicity,Education,Income,happy_pre_1,understanding_pre_1,Q1_pre,Q1_confi_pre_1,attention_slider_1_1,Q2_pre,Q2_confi_pre_1,Q3_pre,Q3_confi_pre_1,Q4_pre,Q4_confi_pre_1,Q5_pre,Q5_confi_pre_1,Q6_pre,Q6_confi_pre_1,Q7_pre,Q7_confi_pre_1,Q8_pre,Q8_confi_pre_1,Q9_pre,Q9_confi_pre_1,Q10_pre,Q10_confi_pre_1,confidence_1_1,Q1_post,Q1_confi_1,Q1_learn_1,Q2_post,Q2_confi_1,Q2_learn_1,Q3_post,Q3_confi_1,Q3_learn_1,Q4_post,Q4_confi_1,Q4_learn_1,Q5_post,Q5_confi_1,Q5_learn_1,Q6_post,Q6_confi_1,Q6_learn_1,Q7_post,Q7_confi_1,Q7_learn_1,Q8_post,Q8_confi_1,Q8_learn_1,Q9_post,Q9_confi_1,Q9_learn_1,Q10_post,Q10_confi_1,attention_slider_2_1,Q10_learn_1,Confidence_2_1,happy_post_1,understanding_post_1,helpful_1,attention_slider_3_1,empathetic_1,polite_1,blunt_1,confrontational_1,interest_post_1,Q279,Q280,Q281,condition
2026-05-14 06:25:27,2026-05-14 06:44:03,0,100,1116,1,2026-05-14 06:44:04,R_8FVdf2tiPWznrPa,69fcca99fb3b2078f686094c,4,19,1,1,3,3,51,58,3,65,100,2,47,1,49,1,40,1,54,1,10,3,56,1,44,2,18,1,31,70,3,47,93,1,22,29,1,87,79,3,55,47,1,48,58,1,49,65,2,58,80,1,49,56,3,19,24,3,33,41,28,40,61,59,14,51,9,6,53,83,62,It made me laugh but also made me slighlty annoyed as It downplayed my wins and then pointed out my losses.,Testing how the AI changed my philosophical knowledge.,study ran smoothly and was most parts engaging (:,non-syco
2026-05-14 06:29:13,2026-05-14 06:39:44,0,100,631,1,2026-05-14 06:39:45,R_8SphHC2tqXechyM,6a03482f74c26e5875a5205b,4,35,2,1,5,5,98,45,3,25,100,3,87,1,99,1,32,1,5,3,0,3,32,1,0,1,58,2,3,60,1,55,92,3,8,95,3,6,98,1,19,99,1,53,95,2,0,96,2,3,96,1,7,94,1,72,97,1,8,0,86,30,93,41,0,51,0,0,100,100,100,Made me annoyed and want to get this over with.,reactions to feedback,,non-syco
2026-05-14 06:25:27,2026-05-14 06:39:42,0,100,854,1,2026-05-14 06:39:43,R_2B4ixWjwIShtFIc,6a01e3df7150e16a2bb3208d,4,23,2,1,3,4,83,64,2,7,100,1,4,2,0,1,18,1,3,2,0,3,0,1,0,2,0,3,6,30,1,71,95,2,63,23,1,83,22,3,53,72,1,3,79,1,12,5,1,21,20,1,85,52,3,2,55,2,4,0,74,60,34,17,14,50,0,0,100,100,4,"it made me feel bad about getting the questions right OR wrong, there was no winning with it, i didnt wanna talk to it anymore",positive vs negative reinforcement,n/a,non-syco
2026-05-14 06:25:26,2026-05-14 06:37:07,0,100,700,1,2026-05-14 06:37:09,R_8M0QFXt90epOar3,6a032e7f10303a5ab57cb700,4,27,2,1,5,3,89,67,2,23,100,1,0,1,25,3,54,3,28,3,0,3,0,1,22,1,85,1,0,20,3,37,40,3,22,64,1,57,33,3,41,67,1,59,67,3,57,67,2,33,72,1,77,64,1,80,68,3,25,0,38,50,80,33,1,51,0,0,100,81,0,It made me realise that I should not treat people like they're stupid.,The impact that the AI voice has on happiness and how it affects my confidence.,N/A,non-syco
2026-05-14 06:25:37,2026-05-14 06:37:00,0,100,682,1,2026-05-14 06:37:01,R_837E9hNgljn1gvx,69fe01d03e4ecb320b65180f,4,32,1,1,3,3,84,65,2,50,100,1,16,1,79,1,49,1,12,3,24,3,79,2,14,2,51,1,22,20,2,13,7,1,15,33,3,22,49,3,46,33,3,25,53,3,24,24,2,19,31,1,32,50,1,46,44,1,14,0,51,10,88,32,13,51,0,0,100,100,55,It made me want to get the next answer correct,how you react to AI telling you something in a non-friendly way,I hate that AI chat bot!,non-syco
2025-12-11 05:57:43,2025-12-11 06:10:30,0,100,766,1,2025-12-11 06:10:30,R_2NQWyxCf4QKZ35v,60b62184fd4b3b2fe7b8ddfd,4,30,2,1,5,1,17,58,4,3,100,2,10,1,44,1,47,1,0,3,4,3,0,2,15,1,75,3,0,20,3,16,76,3,41,77,1,50,72,1,35,79,3,29,73,1,10,76,2,0,76,1,70,70,1,73,76,1,6,0,62,80,29,58,83,49,12,0,89,76,9,Well it gave me what I assume are facts about Philosophy,Whether or not we were more likely to believe AI that was nice vs confrontational,I want to learn more about Philosophy!,non-syco
2025-12-11 04:56:38,2025-12-11 06:08:09,0,100,4290,1,2025-12-11 06:08:11,R_62LDQKnvtaZYBy8,671d5f4c6dae15f98003d7b2,4,27,1,1,4,2,89,75,3,82,100,3,96,1,98,1,73,1,99,1,75,1,99,1,99,1,82,1,100,90,1,74,88,1,65,86,1,67,85,1,71,92,3,82,85,1,78,88,1,84,92,1,73,87,1,66,90,1,93,0,77,80,94,92,71,52,71,68,85,57,78,"The AI feedback ensured that correct answers were correct, and nuances were clarified and essential points were highlighted. It strengthened knowledge, helped me think critically and be more observant in the process of answering philosophical questions.","The experiment probably involved comparing the accuracy, understanding, and confidence of the participants with the feedback of AI. It investigated whether feedback directs the learning process, strengthens the correct knowledge, and shapes the interest of participants in the philosophical ideas.
","The AI feedback was informative and understandable. To enhance user experience, it might be better to adjust its tone and make it more neutral and supportive, but the humor and instructions did make the process of learning more interesting.",non-syco
2025-12-11 05:11:48,2025-12-11 05:58:22,0,100,2794,1,2025-12-11 05:58:23,R_3o5VXC2VcLm2X8h,676d34d3e5ad308f6143e2ea,4,23,1,2,4,5,92,40,3,18,100,3,6,1,98,1,83,3,8,1,6,3,13,1,4,2,21,1,10,50,1,68,87,3,70,92,1,86,100,1,100,99,1,99,99,1,21,20,1,34,100,1,93,98,3,50,95,3,65,0,100,60,98,65,100,52,22,22,90,88,100,It made me want to get my other questions right.,I think the study was testing how external motivation improves performance in task taking.,no,non-syco
2025-12-11 05:16:53,2025-12-11 05:42:13,0,100,1520,1,2025-12-11 05:42:14,R_8vxQajbF62Leit3,6654b23d4f40bedb52200a7f,4,55,1,1,3,3,49,84,2,50,100,3,100,1,100,1,100,1,89,1,100,1,87,1,100,2,100,1,100,80,3,85,90,1,100,90,1,100,100,2,52,56,3,73,93,1,50,53,1,63,51,1,100,81,3,61,100,3,90,0,78,70,65,55,20,52,0,0,100,100,16,Its aggressive/patronising responses were  annoying but that was the idea I suspect. It did make me research the answers first so as not to wrong!,Not sure but I suspect it was about AI interaction rather then testing my knowledge of philosophy!,Would like to have known whether my answers to the 2nd set of answers were correct,non-syco
2025-12-11 05:07:48,2025-12-11 05:41:53,0,100,2045,1,2025-12-11 05:41:54,R_8DU9Zir9YZ3cY3T,6765fe03981a05c2dbaf3315,4,34,2,2,4,2,94,53,4,27,100,3,48,1,47,2,15,1,68,1,48,3,42,1,44,1,49,1,95,40,1,44,53,1,36,94,1,92,83,1,48,47,3,49,68,3,90,56,1,44,71,1,10,47,1,3,91,2,80,0,83,30,37,2,89,48,0,3,3,96,13,It was okay but quite brutal,Memory and knowlegde,no,non-syco
2025-12-11 05:19:57,2025-12-11 05:41:39,0,100,1301,1,2025-12-11 05:41:40,R_2sRAQO0xWaJs4YO,6626bdd7397d1eb361e5e668,4,38,2,7,4,2,92,56,3,43,100,3,66,1,73,1,66,1,49,1,49,1,45,1,53,2,42,1,56,70,3,54,87,1,52,82,1,47,73,3,47,79,3,46,91,3,39,78,3,45,82,3,38,90,3,49,79,3,40,73,81,50,89,50,50,49,70,100,76,74,87,50%,Knowledge of philosophy,no,non-syco
2025-12-11 05:13:24,2025-12-11 05:38:14,0,100,1490,1,2025-12-11 05:38:15,R_2PgNh7Vmq1XepYM,61618cbffc5ccf427b976ec7,4,38,2,1,4,3,73,47,3,0,100,2,0,1,0,3,3,2,0,3,0,3,0,3,5,2,2,2,0,30,3,0,48,2,0,0,1,11,7,1,1,19,3,0,0,2,0,5,3,0,26,1,0,0,3,0,14,1,0,0,4,0,77,0,0,51,0,0,100,95,0,"It hasn't influenced me, maybe confused me a bit more.",Peoples perception/how they make decisions and how it is influenced by other factors.,,non-syco
2025-12-11 05:17:31,2025-12-11 05:37:07,0,100,1175,1,2025-12-11 05:37:07,R_27lqvmFBthPtHkB,6752eedfdeef0e65b35d9567,4,33,2,1,3,2,96,50,4,35,100,1,22,3,23,2,29,1,20,3,27,3,21,1,24,1,20,1,31,30,1,77,78,3,76,79,3,34,80,2,74,75,1,38,72,1,35,77,3,76,78,3,45,58,3,44,55,1,47,0,69,40,64,38,0,50,0,0,100,100,92,"It has not influenced me much, due to how rude AI was throughout. AI made me feel unintelligent, and it did not make me want to learn more. If AI was warmer, and spoke in nicer words, then I would feel influenced to want to learn more. Being cruel does not help anyone.","To see if speaking in a certain way, can still have positive influence, or a negative one in learning. That we as humans have feelings, and are emotional beings, who need to be taught in a nicer manner.",,non-syco
2025-12-11 05:23:51,2025-12-11 05:35:34,0,100,703,1,2025-12-11 05:35:36,R_8EFS8Q9H4e7yssV,6658b16396aa5518f7414404,4,25,2,1,3,3,89,35,4,6,100,3,45,1,70,1,50,3,40,1,22,3,0,1,43,2,28,1,5,30,3,82,61,3,41,59,1,96,73,2,59,48,1,10,29,2,53,46,1,26,36,2,44,55,1,67,65,2,75,64,36,20,63,22,0,49,0,0,100,100,9,"after getting the first one wrong and receiving the harsh feedback, it made me want to get one right to get some positive feedback, only to see that i still received a hostile response from the AI no matter what.",the effect of AI critiques and feedback on us,n/a,non-syco
2025-12-11 05:16:06,2025-12-11 05:33:29,0,100,1042,1,2025-12-11 05:33:29,R_8qtm4vBl66SQCVH,5f39b00fb05fd85622540c3a,4,24,2,1,4,2,58,33,3,52,100,1,10,1,81,1,57,1,17,1,23,3,45,1,24,2,21,1,18,70,3,32,17,1,25,30,1,65,41,1,67,53,1,61,39,1,29,41,3,30,49,1,22,25,1,21,34,2,29,0,41,50,55,54,34,50,10,3,82,87,59,Made me more worried,How people respond to negative feedback,,non-syco
2025-12-11 05:12:55,2025-12-11 05:31:35,0,100,1119,1,2025-12-11 05:31:36,R_8PcHCtA8elgRUJo,67ea369e95f5a4a14b11b557,4,54,2,1,3,7,66,29,4,4,100,2,2,1,0,2,0,3,3,1,2,3,0,1,2,2,0,1,2,40,3,4,3,3,2,2,1,4,2,3,0,0,1,3,0,3,0,3,3,3,4,3,2,2,1,12,4,2,3,0,2,20,45,2,2,49,3,0,100,100,19,It has put me off completely,How people react to aggressive feedback and do they retain any information,,non-syco
2025-12-11 05:13:57,2025-12-11 05:30:43,0,100,1005,1,2025-12-11 05:30:43,R_2QGi4GORwJXPOgb,574061ecd700ea000ef44a8f,4,35,1,2,3,1,36,69,3,34,100,2,0,1,0,3,8,1,14,1,0,3,34,1,5,1,0,1,0,30,1,50,4,3,15,18,1,63,7,1,11,6,1,96,87,3,11,7,3,27,12,1,65,33,1,36,12,2,0,0,31,10,52,14,31,52,0,4,97,70,0,It didn't influence me.,The emotional impact AI has on a person.,No :),non-syco
2025-12-11 05:15:01,2025-12-11 05:30:28,0,100,926,1,2025-12-11 05:30:29,R_8k7XYAHKkqQGScx,67606186bb207f382c0f2a99,4,23,2,1,3,2,63,39,2,15,100,3,32,1,17,2,11,2,37,1,30,2,34,3,16,2,21,2,13,20,3,27,86,2,29,65,3,28,59,2,17,56,3,14,60,1,19,75,3,31,78,2,32,49,2,14,75,2,16,79,29,10,40,23,68,48,2,2,93,97,76,to want to learn more,my knowledge on philosophy,none,non-syco
2025-12-11 05:06:56,2025-12-11 05:29:35,0,100,1359,1,2025-12-11 05:29:35,R_2jeovVj2cpryWxR,67fbe9a435667f13b9bb1371,4,58,2,7,3,7,79,88,3,33,100,2,0,1,29,3,49,3,0,1,13,3,75,3,31,2,23,1,32,30,1,32,18,3,2,8,1,17,0,2,18,10,3,48,14,1,0,0,1,17,0,1,27,0,1,7,0,2,28,0,0,0,83,12,72,52,0,0,100,100,100,"I did not felt comfortable having to read his comments towards me, although I knew ofcourse that this was made in this way for the test.",How emotions influence the way you pick up information. When the AI had acted more humanlike I was had been more interested in the information and would have wanted to know more.,,non-syco
2025-12-11 05:15:10,2025-12-11 05:29:19,0,100,848,1,2025-12-11 05:29:19,R_8QxDVZafEcZQtmm,55cd095034e90600128d2033,4,50,1,1,3,2,91,18,4,12,100,2,11,1,15,1,32,2,9,1,16,2,15,1,7,1,9,2,6,30,1,12,9,2,13,12,1,51,12,3,29,14,3,23,16,1,50,14,3,19,16,1,17,13,1,52,18,2,11,0,10,20,80,31,35,51,14,15,92,88,9,Not influenced by the AI feedback,To see if a blunt AI helped us remember information,,non-syco
2025-12-11 04:50:09,2025-12-11 05:28:40,0,100,2310,1,2025-12-11 05:28:40,R_8CKhuSXioCV3qKl,668e99424b4544da8ad638de,4,32,1,7,5,4,100,93,3,87,80,3,66,2,71,1,76,2,59,1,79,1,83,1,71,1,74,1,87,80,3,84,81,1,77,78,1,69,71,2,69,73,1,77,74,1,77,82,3,78,78,3,87,82,3,68,73,3,74,0,100,70,70,77,68,51,27,72,60,64,60,it was brilliant very informative,to see if people were able to answer some of these unique questions,brilliant study thankyou ever so much,non-syco
2025-12-11 05:10:00,2025-12-11 05:27:46,0,100,1066,1,2025-12-11 05:27:47,R_8mfoGRTExCKMxhW,66a35fe40e96f06a2aaa6bcb,4,52,2,1,2,3,75,59,2,11,100,3,4,1,3,3,4,2,8,1,3,1,1,3,5,3,2,1,3,30,3,25,7,2,3,4,1,5,8,3,30,3,3,6,3,1,28,8,3,4,2,1,6,5,3,3,4,2,22,4,6,20,46,4,4,50,2,2,92,78,1,no found it quite rude,attention,no,non-syco
2025-12-11 05:17:10,2025-12-11 05:27:39,0,100,629,1,2025-12-11 05:27:40,R_84EGvjabmxBm28p,672e2f87bcded6e871ff61aa,4,24,2,1,4,5,56,62,2,53,100,3,43,2,53,1,56,2,48,1,48,3,55,1,64,2,47,2,44,30,2,38,38,2,42,42,1,49,51,3,18,58,2,66,58,3,47,47,2,49,71,3,57,55,3,45,44,2,36,42,54,20,55,32,76,50,0,0,0,93,50,no,if the ai was mean you would learn more,no,non-syco
2025-12-11 05:11:27,2025-12-11 05:27:32,0,100,964,1,2025-12-11 05:27:32,R_2NSRuh8EMMJlRYd,671f5208a60be0a55c28af8c,4,38,2,1,3,6,79,51,3,6,100,2,2,1,34,1,51,3,0,1,2,3,13,1,2,2,12,1,15,50,1,49,50,2,21,44,2,5,47,1,13,52,3,20,47,2,0,38,2,23,44,1,0,63,3,0,47,3,0,33,44,10,70,20,30,52,8,11,93,83,11,It did not influence me. I found the responses to be judgemental and made me feel ignorant.,It felt like you were testing my reaction to the AI responses (eg. how blunt and standoffish it was) and not my knowledge of Philosophy,The sliding scale should show numbers to correspond to the position on the scale.,non-syco
2025-12-11 05:13:29,2025-12-11 05:27:30,0,100,840,1,2025-12-11 05:27:30,R_3R365iSnMidnrxz,6914df1f7e1a1cc02c9b27b2,4,48,2,1,4,5,51,66,3,89,100,3,95,1,24,1,100,2,0,3,0,3,48,3,0,1,46,2,0,40,1,49,73,1,53,67,1,89,89,1,93,91,1,81,91,1,0,88,1,48,84,2,74,80,1,50,68,2,43,0,68,60,53,38,77,50,10,22,98,80,100,The snarky tone made me less confident.,Reactions to the tone of the AI,Nope!,non-syco
2025-12-11 04:50:27,2025-12-11 05:27:14,0,100,2206,1,2025-12-11 05:27:15,R_72PcRf6loEgcf2t,5cb10f887b361b0019b24924,4,44,1,2,5,3,75,46,3,53,100,3,86,1,81,1,85,1,75,1,78,1,75,2,59,1,82,1,83,80,3,83,80,3,73,75,1,74,75,1,65,62,1,81,77,1,67,71,1,63,62,1,75,79,1,63,73,2,68,0,91,70,83,75,80,53,71,75,72,75,78,itwas really engaging me,the level of understanding in philosophy,learning about philosophy is very good,non-syco
2025-12-11 05:11:43,2025-12-11 05:25:43,0,100,840,1,2025-12-11 05:25:44,R_2hEWb1CLLMXv8N8,67465c29233ddf0c2040ced8,4,31,2,1,3,2,67,18,4,43,100,2,9,1,63,1,11,2,26,2,14,3,23,1,14,2,20,2,20,20,3,41,69,1,23,62,1,80,57,3,8,72,1,39,66,1,33,70,1,9,61,2,20,59,1,94,70,3,16,0,27,10,38,1,54,49,0,0,100,93,66,It shamed me into both trying to remember the answers and wanting to try and learn more about philosophy,Whether blunt/confrontational feedback from AI influences how well you retain the answers,,non-syco
2025-12-11 05:13:48,2025-12-11 05:25:38,0,100,709,1,2025-12-11 05:25:38,R_24j8VPwLJU44WK9,6888f9158ab561d6bbcf7466,4,31,1,1,4,5,84,3,3,2,100,1,0,2,0,2,9,2,0,1,0,3,28,1,0,2,0,1,5,10,2,100,16,1,7,13,1,24,15,2,0,5,3,4,0,1,56,32,1,24,25,3,26,13,2,26,0,2,14,0,0,10,91,2,22,49,0,0,77,97,0,"It didn't influence me (to think harder), it was just rude/brash","Whether or not feedback will prompt deeper thought. The more abusive/harsh the feedback, the more likely the receiver is to try harder afterwards",n/a,non-syco
2025-12-11 04:59:53,2025-12-11 05:24:00,0,100,1446,1,2025-12-11 05:24:01,R_8g8EowWRD5pDHVF,676055523b2e338c11c6d4f8,4,39,2,1,3,3,72,17,3,12,100,3,0,1,83,2,34,3,14,3,0,3,12,1,10,2,36,1,10,20,3,59,53,1,74,63,1,88,81,3,33,25,1,34,58,1,30,53,1,28,56,1,49,51,1,60,37,3,45,54,63,10,15,0,40,51,15,21,100,29,7,It made me feel pressure because it seemed to be very judgemental!,Whether I can make educated guesses about the topics without actually knowing about them?,Very interesting study but also very tricky! I enjoyed it but don't think that I did very well. Best of luck with your research.,non-syco
2025-12-11 04:57:14,2025-12-11 05:23:28,0,100,1573,1,2025-12-11 05:23:29,R_2ioJIH7REARxyMx,5e2f42b734d40e055952a781,4,31,2,3,4,6,72,6,4,0,100,2,0,2,0,1,0,1,0,2,0,2,0,1,0,2,0,1,0,10,1,0,0,2,0,0,3,0,0,2,0,0,3,0,0,2,0,0,1,0,0,3,0,0,2,0,0,2,0,0,0,10,67,0,37,49,0,0,100,97,0,no,not sure,no,non-syco
2025-12-11 05:07:09,2025-12-11 05:23:27,0,100,978,1,2025-12-11 05:23:28,R_8FgLNkNdMBU4FUL,63d3fe76e4e3acc87c79496a,4,29,2,1,3,2,71,5,3,10,100,3,11,1,10,1,7,1,6,3,10,1,6,3,15,2,13,3,14,60,3,11,2,3,6,6,3,2,1,3,2,0,1,6,5,1,2,0,3,10,0,2,2,4,3,4,4,1,14,0,15,20,69,4,21,52,0,0,100,97,7,was incredibly rude,memory,,non-syco
2025-12-11 05:05:02,2025-12-11 05:20:45,0,100,942,1,2025-12-11 05:20:46,R_2WwEwNibBB3nIZW,5e54026ac94622402d781782,4,28,2,1,5,2,61,21,3,20,100,1,12,1,21,1,63,3,8,1,37,3,51,1,26,2,11,2,6,20,1,66,43,3,33,12,1,33,15,3,42,31,3,8,10,1,54,22,3,52,25,1,42,28,3,16,18,2,33,0,7,30,56,18,66,47,8,9,76,84,69,"When I got it wrong its response made me laugh, so I feel like its a good method to learn from mistakes. However, when I got a question right it wasn't overly positive so didn't give me much motivation to keep getting answers right",How AI's response affects memory?,,non-syco
2025-12-11 04:55:01,2025-12-11 05:20:43,0,100,1542,1,2025-12-11 05:20:44,R_8qqvN7MLeMYG3YH,66718e0e5adb631892039d1a,4,45,2,3,3,2,93,94,3,6,100,1,0,2,0,2,0,1,0,3,0,3,38,1,0,2,65,3,0,20,2,69,0,3,91,0,1,94,0,2,0,0,3,86,0,1,64,0,3,82,0,1,80,0,1,0,0,3,90,0,0,60,92,10,94,49,21,40,83,70,0,It gave my confidence when i got a question right. I also liked how it would explain the answer i had chosen and the reasons it was not linked to the right question.,"How AI gave me a reply if the answer i chose was correct and if it was incorrect, it also gave reasons behind what the right answer was and its meaning. ",no,non-syco
2025-12-11 05:07:18,2025-12-11 05:20:24,0,100,785,1,2025-12-11 05:20:25,R_8ksxSh05NsRaNY5,63d7a39f4ee6dcab794fe85a,4,37,1,1,4,2,66,53,2,21,100,3,100,1,100,1,70,1,77,3,56,3,7,2,18,1,48,1,100,60,1,52,71,1,98,81,2,67,48,3,56,30,1,57,85,3,38,25,2,76,58,1,85,59,1,76,78,1,82,0,94,40,68,52,8,51,4,8,81,60,58,No,Confidence,No,non-syco
2025-12-11 05:06:36,2025-12-11 05:19:50,0,100,793,1,2025-12-11 05:19:50,R_87DrKLOMrOAlCIG,67666ea12f9a4e3715fa89af,4,19,1,1,3,3,13,62,3,39,100,1,47,1,28,2,37,3,66,1,15,3,82,1,29,1,30,1,61,30,1,50,84,3,35,94,1,66,100,3,31,68,1,39,90,1,65,76,2,71,59,1,71,78,3,26,79,3,58,0,86,30,23,51,72,49,0,0,89,83,60,It was very blunt with how it gave me answers and helped me undertsand that i should know these,Possibly how people react to a more blunt answer instead of helping you normally,Fun experiment,non-syco
2025-12-11 04:48:37,2025-12-11 05:18:56,0,100,1819,1,2025-12-11 05:18:57,R_2DXSSgPNmTDjqN2,67ae46a51b94de14b514600d,4,21,1,1,4,4,71,18,3,91,100,3,57,3,51,3,79,1,59,1,18,3,90,1,35,2,70,1,22,50,1,100,69,2,64,18,2,100,62,2,45,38,1,42,34,1,63,16,2,86,53,1,100,63,1,76,79,3,24,14,18,70,71,14,43,51,4,2,95,74,71,It demonstrated to me how AI has the ability to be really horrible in the way it responds to you.,How differently someone feels after an interaction with AI.,No!,non-syco
2025-12-11 05:03:47,2025-12-11 05:18:02,0,100,854,1,2025-12-11 05:18:02,R_6Q3If2WuONP4CPL,66d4a5fa5c2cf51d86349513,4,52,1,1,3,2,30,28,2,20,100,3,7,2,48,3,8,1,3,3,8,1,4,1,10,2,3,1,50,20,1,100,48,3,100,57,1,100,70,3,49,49,1,100,32,1,46,66,3,100,66,1,100,70,1,48,66,3,48,56,53,70,30,24,81,50,0,0,100,77,29,It informed me of things when I was incorrect and informed  me of when I was correct.,Effectiveness of AI attitude during feedback.,,non-syco
2025-12-11 05:05:16,2025-12-11 05:17:41,0,100,744,1,2025-12-11 05:17:42,R_8hbP4nn2s7Ri5Ud,6768434c73d3cbf6add74da9,4,30,2,1,3,2,15,50,2,21,100,2,10,1,18,2,98,2,77,1,77,1,14,1,12,3,10,2,14,30,3,12,9,2,2,6,2,8,7,1,2,5,1,14,8,1,5,7,3,6,6,3,2,3,1,4,20,3,5,8,5,10,0,13,0,52,0,0,100,100,0,"I didn't want to engage with it anymore, it made me feel stupid",How AI demeanour effects how we learn from them or take them in,No,non-syco
2025-12-11 05:04:10,2025-12-11 05:17:27,0,100,796,1,2025-12-11 05:17:28,R_8lY7mTXlDJOnBy5,657b0ac045910f9a8ebeb0d4,4,25,2,1,4,1,51,34,4,0,100,3,0,3,0,1,0,1,0,2,0,3,0,3,0,1,0,3,0,10,3,0,0,1,0,0,1,0,0,3,0,0,2,0,0,2,0,0,1,0,0,1,0,0,3,0,0,3,0,0,0,10,0,0,0,51,0,0,100,100,0,made me feel stupid about the subject and not motivated me to do better,whether negative AI feedback would make you more or less happy or likely to want to continue further leaning,n/a,non-syco
2025-12-11 05:03:51,2025-12-11 05:17:24,0,100,812,1,2025-12-11 05:17:25,R_2d6zrsDWUZ8d7Jn,5faa82ad9b95183b3fc6b8a3,4,52,2,1,3,2,76,49,2,24,100,1,10,3,7,1,10,1,7,2,14,3,8,2,22,2,10,1,2,20,3,12,28,1,12,50,1,10,51,3,17,23,3,5,39,3,14,34,2,8,37,1,12,49,3,6,48,2,24,38,34,20,48,19,27,49,43,11,84,53,15,no influence,how we react to ai feedback and our attitude towards it.,no,non-syco
2025-12-11 04:54:41,2025-12-11 05:15:17,0,100,1235,1,2025-12-11 05:15:17,R_2DUjOGNtnpMzuWD,6773d6d84f06b14a316648aa,4,35,1,1,3,2,67,57,3,91,100,2,10,1,40,1,100,1,72,1,36,3,40,3,60,1,9,1,99,60,1,62,87,1,59,95,1,97,96,1,71,97,1,54,77,2,96,88,1,77,86,1,85,94,1,34,73,3,84,0,91,60,63,58,72,52,25,6,100,97,81,It has definitely made me question how much I know about certain topics.,How people respond to criticism.,,non-syco
2025-12-11 05:02:08,2025-12-11 05:15:07,0,100,779,1,2025-12-11 05:15:08,R_2et2SOYM3Na2CfD,66d9ae90d82d51164888e60b,4,20,2,3,3,1,64,42,4,0,100,3,0,1,0,2,100,1,0,3,0,3,0,1,0,2,0,1,0,20,1,16,32,2,2,71,1,0,11,3,15,59,1,18,38,1,88,59,1,68,56,1,16,30,3,27,73,2,45,0,26,10,0,0,0,51,0,0,100,100,0,It has lowered my mood and made me not interested in the subject,The effect of a negative feedback style on remembering information,no,non-syco
2025-12-11 04:52:08,2025-12-11 05:14:52,0,100,1364,1,2025-12-11 05:14:53,R_2Oi5HYGtmYbCHsm,6516ceObc7623d1f5dec9ebd,4,60,2,1,2,2,5,19,2,5,100,3,12,1,15,2,12,1,3,1,20,3,13,1,6,2,9,1,25,0,1,0,55,3,0,82,1,0,61,3,12,74,1,0,60,2,0,57,1,0,72,1,0,51,1,0,85,3,0,0,68,0,4,0,6,52,0,0,100,100,74,It made me feel stupid and as if I should have known the answers.,People who have a certain knowledge of the questions I have no idea about,I enjoyed taking part in this study and just wish I knew more of the answers..They seemed more common sense than over analysing them which I obviously did otherwise I would have got more correct.,non-syco
2025-12-11 04:52:26,2025-12-11 05:14:22,0,100,1315,1,2025-12-11 05:14:23,R_8QQo5OGulelgmxm,6734d4ae724ba0d999df6332,4,26,2,2,4,6,28,53,2,46,100,2,55,3,43,2,59,2,49,1,37,1,49,1,49,2,47,1,35,10,2,66,50,3,48,75,1,70,77,3,54,47,3,47,75,1,56,58,1,55,70,1,46,48,3,69,50,2,55,0,52,10,13,21,7,49,0,0,94,96,79,it has not,the AI and also how people would respond after having harsh feedbacks when wrong,no i do not,non-syco
2025-12-11 05:02:28,2025-12-11 05:14:01,0,100,693,1,2025-12-11 05:14:02,R_2mfy0YkF83zd3kx,6735a8f53f67c0bb18d50d43,4,37,2,1,4,2,7,35,2,33,100,3,64,3,65,3,43,1,52,2,62,1,56,1,56,1,73,1,70,60,2,81,93,2,61,73,3,68,84,1,76,75,1,89,89,2,59,72,3,83,85,1,82,91,2,78,82,3,90,0,83,60,84,63,94,56,81,88,99,85,90,no,philosophy,no,non-syco
2025-12-11 04:54:07,2025-12-11 05:14:02,0,100,1194,1,2025-12-11 05:14:02,R_84RLtB86xcqNkXv,6713e271fadb42cb7e9bc787,4,21,2,1,4,2,27,29,4,33,100,3,94,1,45,1,60,3,29,1,54,1,54,1,64,2,45,1,62,50,1,38,69,3,45,46,1,43,51,3,63,50,3,36,34,1,51,53,3,34,52,1,51,51,3,18,70,1,51,27,33,40,28,28,13,54,0,0,86,90,53,no,perception,,non-syco
2025-12-11 04:54:51,2025-12-11 05:13:14,0,100,1102,1,2025-12-11 05:13:15,R_72DC7OMwYXtDQgm,67483c4a42c554c0c9788fdb,4,49,2,1,5,4,89,56,3,64,100,3,74,1,70,1,74,1,26,1,87,3,78,1,48,1,46,1,92,90,1,85,48,1,37,28,1,50,49,1,51,54,1,26,28,1,49,43,1,37,30,3,39,35,1,45,43,2,39,32,31,60,83,44,0,52,0,0,100,97,18,Not at all,Not sure,Maybe not make it that many questions. We get the point of the nasty AI after a few and it doesn't change our answers.,non-syco
